anio	mes	tipo_centro	subtipo_centro	centro	categoria	cuartos_disponibles	cuartos_ocupados_no_residentes	cuartos_ocupados_residentes	llegada_turistas_no_residentes	llegada_turistas_residentes	turistas_noche_no_residentes	turistas_noche_residentes
2019	12	Centros de Playa	Otros	Isla Mujeres	3 estrellas	13764	4618	2827	3434	2871	10552	5639
2019	12	Centros de Playa	Otros	Isla Mujeres	4 estrellas	9083	6373	0	9733	0	14595	0
2019	12	Centros de Playa	Otros	Isla Mujeres	5 estrellas	16275	7804	3347	12199	4852	23103	11677
2019	12	Centros de Playa	Otros	Nuevo Nayarit	3 estrellas	1984	192	501	128	576	395	1244
2019	12	Centros de Playa	Otros	Nuevo Nayarit	4 estrellas	24831	11081	11012	2489	8280	22856	32055
2019	12	Centros de Playa	Otros	Nuevo Nayarit	5 estrellas	283681	169076	61447	56558	33285	378297	148072
2019	12	Centros de Playa	Otros	Playas de Rosarito	1 estrella	3193	264	182	673	449	848	592
2019	12	Centros de Playa	Otros	Playas de Rosarito	2 estrellas	12710	1820	1252	4454	3112	5538	3892
2019	12	Centros de Playa	Otros	Playas de Rosarito	3 estrellas	19871	1069	705	2655	1737	3293	2193
2019	12	Centros de Playa	Otros	Playas de Rosarito	4 estrellas	26102	2957	2102	7406	5226	9230	6552
2019	12	Centros de Playa	Otros	Playas de Rosarito	5 estrellas	19375	4234	3098	10401	7714	13071	9554
2019	12	Centros de Playa	Otros	Puerto Escondido	1 estrella	9827	1307	3963	739	4333	2946	8703
2019	12	Centros de Playa	Otros	Puerto Escondido	2 estrellas	19313	577	7481	0	13027	577	21270
2019	12	Centros de Playa	Otros	Puerto Escondido	3 estrellas	18755	0	7164	0	7050	0	13332
2019	12	Centros de Playa	Otros	Puerto Escondido	4 estrellas	20615	1663	10007	643	6026	3200	21732
2019	12	Centros de Playa	Otros	Puerto Escondido	5 estrellas	8928	1025	2177	482	1624	3181	5694
2019	12	Centros de Playa	Otros	Riviera Maya	1 estrella	8990	2378	1844	2494	2471	4164	3666
2019	12	Centros de Playa	Otros	Riviera Maya	2 estrellas	20956	14818	0	12050	0	29553	0
2019	12	Centros de Playa	Otros	Riviera Maya	3 estrellas	83256	56180	367	28052	280	117353	748
2019	12	Centros de Playa	Otros	Riviera Maya	4 estrellas	164599	129425	595	46387	668	274068	2561
2019	12	Centros de Playa	Otros	Riviera Maya	5 estrellas	1135481	920372	5133	330563	3402	1977458	12529
2019	12	Centros de Playa	Otros	San Felipe	2 estrellas	6944	329	786	905	2118	911	2133
2019	12	Centros de Playa	Otros	San Felipe	3 estrellas	10106	435	640	1045	1625	1128	1627
2019	12	Centros de Playa	Otros	San Felipe	4 estrellas	6758	458	610	1039	1418	1044	1418
2019	12	Centros de Playa	Otros	San Felipe	5 estrellas	1705	109	121	286	416	286	416
2019	12	Centros de Playa	Otros	Tonalá Puerto Arista	1 estrella	7564	256	1338	512	2806	512	2806
2019	12	Centros de Playa	Otros	Tonalá Puerto Arista	2 estrellas	8680	161	2105	328	4380	328	4380
2019	12	Centros de Playa	Otros	Tonalá Puerto Arista	3 estrellas	5332	232	1779	539	3884	539	3884
2019	12	Centros de Playa	Otros	Tonalá Puerto Arista	4 estrellas	2263	81	774	163	1600	163	1600
2019	12	Centros de Playa	Tradicionales	Acapulco	2 estrellas	57660	259	17241	259	27787	518	47325
2019	12	Centros de Playa	Tradicionales	Acapulco	3 estrellas	110608	0	55668	0	127329	0	135991
2019	12	Centros de Playa	Tradicionales	Acapulco	4 estrellas	207457	2757	110296	2725	271183	6726	313442
2019	12	Centros de Playa	Tradicionales	Acapulco	5 estrellas	208542	6008	142802	8386	286868	22106	397189
2019	12	Centros de Playa	Tradicionales	Cozumel	1 estrella	4619	586	1182	655	1505	1139	2441
2019	12	Centros de Playa	Tradicionales	Cozumel	2 estrellas	9765	422	1733	422	2422	873	3553
2019	12	Centros de Playa	Tradicionales	Cozumel	3 estrellas	17670	2856	3554	1853	2832	5996	7718
2019	12	Centros de Playa	Tradicionales	Cozumel	4 estrellas	52452	19225	12765	13071	9270	41313	26114
2019	12	Centros de Playa	Tradicionales	Cozumel	5 estrellas	75299	41774	11003	32243	8740	96589	24861
2019	12	Centros de Playa	Tradicionales	La Paz	1 estrella	7967	1921	3598	1297	2411	2680	4663
2019	12	Centros de Playa	Tradicionales	La Paz	2 estrellas	6820	106	2777	167	5432	167	6152
2019	12	Centros de Playa	Tradicionales	La Paz	3 estrellas	19840	0	6400	0	9952	0	13600
2019	12	Centros de Playa	Tradicionales	La Paz	4 estrellas	33759	8934	13977	7103	11514	16446	29403
2019	12	Centros de Playa	Tradicionales	La Paz	5 estrellas	16081	827	3836	640	3886	1309	8915
2019	12	Centros de Playa	Tradicionales	Manzanillo	2 estrellas	10639	178	2988	290	4558	290	8465
2019	12	Centros de Playa	Tradicionales	Manzanillo	3 estrellas	70050	106	33359	143	66966	375	110503
2019	12	Centros de Playa	Tradicionales	Manzanillo	4 estrellas	18290	1371	11621	840	9893	1913	24262
2019	12	Centros de Playa	Tradicionales	Manzanillo	5 estrellas	39618	1548	20515	1514	18044	3133	53768
2019	12	Centros de Playa	Tradicionales	Mazatlán	1 estrella	13423	0	5701	0	9971	0	13122
2019	12	Centros de Playa	Tradicionales	Mazatlán	2 estrellas	21824	0	7845	0	11917	0	17589
2019	12	Centros de Playa	Tradicionales	Mazatlán	3 estrellas	34224	1045	15338	736	21757	2249	37300
2019	12	Centros de Playa	Tradicionales	Mazatlán	4 estrellas	101246	8835	49321	17104	59415	22433	123981
2019	12	Centros de Playa	Tradicionales	Mazatlán	5 estrellas	134940	42665	58278	48667	64608	161000	201845
2019	12	Centros de Playa	Tradicionales	Veracruz-Boca del Río	1 estrella	46469	0	14198	0	26254	0	29188
2019	12	Centros de Playa	Tradicionales	Veracruz-Boca del Río	2 estrellas	49414	0	19085	0	33602	0	39850
2019	12	Centros de Playa	Tradicionales	Veracruz-Boca del Río	3 estrellas	59892	216	29992	240	34791	433	76368
2019	12	Centros de Playa	Tradicionales	Veracruz-Boca del Río	4 estrellas	76941	9719	34773	9631	41429	23348	96654
2019	12	Centros de Playa	Tradicionales	Veracruz-Boca del Río	5 estrellas	38812	4244	18064	3753	32963	9539	38677
2019	12	Centros de Playa	Tradicionales	Puerto Vallarta	1 estrella	12025	4172	3618	822	2962	5497	8528
2019	12	Centros de Playa	Tradicionales	Puerto Vallarta	2 estrellas	12090	3541	5260	2240	5784	5975	13347
2019	12	Centros de Playa	Tradicionales	Puerto Vallarta	3 estrellas	54465	21109	22878	10555	17471	38872	55366
2019	12	Centros de Playa	Tradicionales	Puerto Vallarta	4 estrellas	107630	37310	48749	17183	36247	74902	111572
2019	12	Centros de Playa	Tradicionales	Puerto Vallarta	5 estrellas	216907	106467	63921	64577	42044	215046	150359
2019	12	Ciudades	Grandes	Ciudad de México	1 estrella	120631	18722	61570	27697	111174	49314	138870
2019	12	Ciudades	Grandes	Ciudad de México	2 estrellas	187829	6499	108367	5095	116662	18094	238550
2019	12	Ciudades	Grandes	Ciudad de México	3 estrellas	334769	49687	146047	54389	134995	107441	318310
2019	12	Ciudades	Grandes	Ciudad de México	4 estrellas	414625	41653	210413	36703	175016	88428	392112
2019	12	Ciudades	Grandes	Ciudad de México	5 estrellas	535091	112294	210537	86013	219493	193372	379572
2019	12	Ciudades	Grandes	Guadalajara	1 estrella	102082	123	46156	65	60875	247	80628
2019	12	Ciudades	Grandes	Guadalajara	2 estrellas	27869	0	11185	0	17926	0	26056
2019	12	Ciudades	Grandes	Guadalajara	3 estrellas	180792	1514	63593	1681	100299	3129	154942
2019	12	Ciudades	Grandes	Guadalajara	4 estrellas	237160	32764	91895	31594	97011	62532	176003
2019	12	Ciudades	Grandes	Guadalajara	5 estrellas	139717	15472	61055	9017	42458	19975	90968
2019	12	Ciudades	Grandes	Monterrey	1 estrella	3689	0	881	0	524	0	1657
2019	12	Ciudades	Grandes	Monterrey	2 estrellas	15593	272	7971	182	10877	328	15621
2019	12	Ciudades	Grandes	Monterrey	3 estrellas	50623	703	33507	658	26400	1300	53473
2019	12	Ciudades	Grandes	Monterrey	4 estrellas	199874	11692	114831	10659	86632	15301	173899
2019	12	Ciudades	Grandes	Monterrey	5 estrellas	205956	25070	86453	23700	83666	37671	147697
2019	12	Ciudades	Interior	Aguascalientes	1 estrella	8794	0	5090	0	5284	0	6621
2019	12	Ciudades	Interior	Aguascalientes	2 estrellas	20832	0	8513	0	9799	0	16905
2019	12	Ciudades	Interior	Aguascalientes	3 estrellas	43090	8619	13508	3312	12305	14585	23863
2019	12	Ciudades	Interior	Aguascalientes	4 estrellas	70334	8839	24830	3831	20300	10800	38510
2019	12	Ciudades	Interior	Aguascalientes	5 estrellas	18978	3402	6151	1140	3822	3891	8840
2019	12	Ciudades	Interior	Campeche	1 estrella	4433	0	1200	0	2651	0	2651
2019	12	Ciudades	Interior	Campeche	2 estrellas	5766	705	1795	1015	2315	1411	3389
2019	12	Ciudades	Interior	Campeche	3 estrellas	6138	116	2376	94	2888	187	4340
2019	12	Ciudades	Interior	Campeche	4 estrellas	18622	2772	6675	4476	7399	5240	11496
2019	12	Ciudades	Interior	Campeche	5 estrellas	8680	2130	3359	2535	3156	4820	8110
2019	12	Ciudades	Interior	Celaya	1 estrella	3410	0	1317	0	2475	0	2740
2019	12	Ciudades	Interior	Celaya	2 estrellas	12586	0	5795	0	7056	0	9169
2019	12	Ciudades	Interior	Celaya	3 estrellas	20304	226	5787	113	6863	343	9646
2019	12	Ciudades	Interior	Celaya	4 estrellas	53258	802	15588	640	26435	1492	29868
2019	12	Ciudades	Interior	Celaya	5 estrellas	7068	1010	1397	373	1410	1542	2137
2019	12	Ciudades	Interior	Chihuahua	2 estrellas	6324	4	4394	8	4537	8	7729
2019	12	Ciudades	Interior	Chihuahua	3 estrellas	25296	279	9846	299	10017	556	17521
2019	12	Ciudades	Interior	Chihuahua	4 estrellas	31280	850	15906	807	14130	1509	27915
2019	12	Ciudades	Interior	Chihuahua	5 estrellas	61442	4493	24664	4100	21480	7736	43606
2019	12	Ciudades	Interior	Coatzacoalcos	1 estrella	2387	0	213	0	373	0	373
2019	12	Ciudades	Interior	Coatzacoalcos	2 estrellas	1634	0	499	0	494	0	904
2019	12	Ciudades	Interior	Coatzacoalcos	3 estrellas	20491	0	7127	0	13062	0	13062
2019	12	Ciudades	Interior	Coatzacoalcos	4 estrellas	20509	0	6183	0	10065	0	10065
2019	12	Ciudades	Interior	Coatzacoalcos	5 estrellas	9889	113	3322	51	2833	113	5047
2019	12	Ciudades	Interior	Colima	1 estrella	7264	155	3661	184	3962	257	6575
2019	12	Ciudades	Interior	Colima	3 estrellas	9734	0	2844	0	3055	0	5464
2019	12	Ciudades	Interior	Colima	4 estrellas	22200	1017	8562	775	9187	1712	17283
2019	12	Ciudades	Interior	Comitán de Domínguez	1 estrella	13206	795	4584	1615	8793	1615	8793
2019	12	Ciudades	Interior	Comitán de Domínguez	2 estrellas	9672	640	4119	1713	8226	1840	8725
2019	12	Ciudades	Interior	Comitán de Domínguez	3 estrellas	13578	528	5334	1087	10928	1087	10942
2019	12	Ciudades	Interior	Comitán de Domínguez	4 estrellas	6660	81	2307	182	4589	182	4659
2019	12	Ciudades	Interior	Culiacán	1 estrella	5239	0	696	0	1814	0	1814
2019	12	Ciudades	Interior	Culiacán	2 estrellas	5022	0	2052	0	3697	0	4160
2019	12	Ciudades	Interior	Culiacán	3 estrellas	29388	0	15140	0	26813	0	29392
2019	12	Ciudades	Interior	Culiacán	4 estrellas	23126	0	12043	0	24469	0	24469
2019	12	Ciudades	Interior	Culiacán	5 estrellas	24211	393	8318	455	9388	830	16752
2019	12	Ciudades	Interior	Durango	1 estrella	2201	0	977	0	1200	0	1542
2019	12	Ciudades	Interior	Durango	2 estrellas	7068	0	2923	0	4762	0	5455
2019	12	Ciudades	Interior	Durango	3 estrellas	11594	20	4152	11	5707	44	7008
2019	12	Ciudades	Interior	Durango	4 estrellas	31155	104	13783	103	12671	231	23132
2019	12	Ciudades	Interior	Durango	5 estrellas	6541	164	2884	164	2884	164	2884
2019	12	Ciudades	Interior	El Fuerte	1 estrella	3410	9	384	12	746	12	746
2019	12	Ciudades	Interior	El Fuerte	2 estrellas	1147	0	89	0	128	0	128
2019	12	Ciudades	Interior	El Fuerte	3 estrellas	3720	0	1230	0	2464	0	2464
2019	12	Ciudades	Interior	El Fuerte	4 estrellas	845	0	0	0	0	0	0
2019	12	Ciudades	Interior	El Fuerte	5 estrellas	4309	21	1336	34	1888	34	2893
2019	12	Ciudades	Interior	Guanajuato	1 estrella	5642	0	1378	0	2487	0	3306
2019	12	Ciudades	Interior	Guanajuato	2 estrellas	14384	0	2722	0	6575	0	7944
2019	12	Ciudades	Interior	Guanajuato	3 estrellas	26102	58	11484	54	22376	142	27819
2019	12	Ciudades	Interior	Guanajuato	4 estrellas	34970	1087	15028	1051	29639	2234	32857
2019	12	Ciudades	Interior	Guanajuato	5 estrellas	14973	115	6814	185	11476	205	14471
2019	12	Ciudades	Interior	Hermosillo	2 estrellas	4030	0	1118	0	579	0	1742
2019	12	Ciudades	Interior	Hermosillo	3 estrellas	15469	320	6882	431	8514	542	12726
2019	12	Ciudades	Interior	Hermosillo	4 estrellas	51398	993	23896	1137	26656	1927	46902
2019	12	Ciudades	Interior	Hermosillo	5 estrellas	19809	1107	9141	896	7242	1759	12855
2019	12	Ciudades	Interior	Irapuato	1 estrella	7099	0	2407	0	4051	0	4051
2019	12	Ciudades	Interior	Irapuato	2 estrellas	4991	0	1353	0	2046	0	2606
2019	12	Ciudades	Interior	Irapuato	3 estrellas	18445	48	5797	60	8717	103	11481
2019	12	Ciudades	Interior	Irapuato	4 estrellas	38750	0	8625	0	11752	0	14163
2019	12	Ciudades	Interior	Irapuato	5 estrellas	19970	3246	5976	451	2855	3462	8062
2019	12	Ciudades	Interior	León	1 estrella	11997	0	3410	0	6821	0	6821
2019	12	Ciudades	Interior	León	2 estrellas	16985	10	6237	5	10372	10	11855
2019	12	Ciudades	Interior	León	3 estrellas	58404	0	18388	0	39559	0	41242
2019	12	Ciudades	Interior	León	4 estrellas	97340	3381	28387	4072	46738	6026	47837
2019	12	Ciudades	Interior	León	5 estrellas	30132	1838	9157	934	10513	2522	15441
2019	12	Ciudades	Interior	Los Mochis	1 estrella	4464	0	1545	0	3089	0	3089
2019	12	Ciudades	Interior	Los Mochis	2 estrellas	7378	0	3871	0	6144	0	7517
2019	12	Ciudades	Interior	Los Mochis	3 estrellas	13978	311	7001	508	10055	509	10635
2019	12	Ciudades	Interior	Los Mochis	4 estrellas	17763	119	10689	90	14147	151	16831
2019	12	Ciudades	Interior	Los Mochis	5 estrellas	3813	0	1016	0	1903	0	2066
2019	12	Ciudades	Interior	Mérida	1 estrella	13671	1693	5076	3329	5924	3386	9821
2019	12	Ciudades	Interior	Mérida	2 estrellas	11067	952	4281	1873	8058	1901	8568
2019	12	Ciudades	Interior	Mérida	3 estrellas	45663	3508	25627	6177	43118	7501	50676
2019	12	Ciudades	Interior	Mérida	4 estrellas	67890	16167	26837	15772	30477	22831	68252
2019	12	Ciudades	Interior	Mérida	5 estrellas	83917	9903	42990	8606	30078	12339	55147
2019	12	Ciudades	Interior	Morelia	1 estrella	5225	10	2910	0	3198	10	5869
2019	12	Ciudades	Interior	Morelia	3 estrellas	33666	4357	12799	4926	11416	10317	29981
2019	12	Ciudades	Interior	Morelia	4 estrellas	61814	4693	39129	5370	42764	11352	89229
2019	12	Ciudades	Interior	Morelia	5 estrellas	22909	3368	8266	3568	10061	7316	16786
2019	12	Ciudades	Interior	Oaxaca	1 estrella	23641	1192	9324	641	15225	1818	18759
2019	12	Ciudades	Interior	Oaxaca	2 estrellas	37138	390	14273	318	22468	674	30183
2019	12	Ciudades	Interior	Oaxaca	3 estrellas	41075	1057	22002	931	27732	2130	46107
2019	12	Ciudades	Interior	Oaxaca	4 estrellas	70091	5389	37625	4964	46069	11036	85762
2019	12	Ciudades	Interior	Oaxaca	5 estrellas	15469	2675	6511	1688	5432	4845	13271
2019	12	Ciudades	Interior	Pachuca	2 estrellas	3193	0	1293	0	2368	0	2863
2019	12	Ciudades	Interior	Pachuca	3 estrellas	22072	63	13425	51	21899	86	23736
2019	12	Ciudades	Interior	Pachuca	4 estrellas	10323	67	5963	51	10003	91	11826
2019	12	Ciudades	Interior	Pachuca	5 estrellas	13361	0	8231	0	10856	0	11333
2019	12	Ciudades	Interior	Palenque	1 estrella	14353	263	4828	589	9295	589	9301
2019	12	Ciudades	Interior	Palenque	2 estrellas	7765	4	2847	7	6234	7	6234
2019	12	Ciudades	Interior	Palenque	3 estrellas	14663	510	5641	1034	11864	1086	12265
2019	12	Ciudades	Interior	Palenque	4 estrellas	20677	1731	7203	2968	14412	3449	15753
2019	12	Ciudades	Interior	Palenque	5 estrellas	7688	976	2825	1923	5223	1927	5632
2019	12	Ciudades	Interior	Puebla	1 estrella	16585	455	10562	910	20621	1365	40554
2019	12	Ciudades	Interior	Puebla	2 estrellas	15252	1502	7863	3005	14865	4771	26867
2019	12	Ciudades	Interior	Puebla	3 estrellas	60140	2885	37400	5770	60836	8890	120088
2019	12	Ciudades	Interior	Puebla	4 estrellas	121789	8766	67659	11936	81308	19711	158327
2019	12	Ciudades	Interior	Puebla	5 estrellas	85915	9137	32598	10611	45265	19668	81438
2019	12	Ciudades	Interior	Querétaro	1 estrella	7564	43	2918	43	3780	43	6352
2019	12	Ciudades	Interior	Querétaro	2 estrellas	11284	34	5113	51	6860	69	10402
2019	12	Ciudades	Interior	Querétaro	3 estrellas	33807	323	18742	385	19715	581	35447
2019	12	Ciudades	Interior	Querétaro	4 estrellas	75271	3707	40787	1216	38096	5224	68860
2019	12	Ciudades	Interior	Querétaro	5 estrellas	104345	9997	45251	5896	39736	13156	71159
2019	12	Ciudades	Interior	Salamanca	1 estrella	3551	0	1300	0	1235	0	2168
2019	12	Ciudades	Interior	Salamanca	3 estrellas	14105	0	4892	0	5487	0	9929
2019	12	Ciudades	Interior	Salamanca	4 estrellas	11774	352	3082	11	4323	352	4404
2019	12	Ciudades	Interior	Salamanca	5 estrellas	6417	299	1243	46	832	345	1919
2019	12	Ciudades	Interior	San Cristóbal de las Casas	1 estrella	12314	152	3304	222	7728	241	7876
2019	12	Ciudades	Interior	San Cristóbal de las Casas	2 estrellas	17019	7	5445	7	11804	7	11804
2019	12	Ciudades	Interior	San Cristóbal de las Casas	3 estrellas	27838	937	10843	1487	23949	1487	24094
2019	12	Ciudades	Interior	San Cristóbal de las Casas	4 estrellas	37293	2774	16805	4910	33484	5209	35920
2019	12	Ciudades	Interior	San Cristóbal de las Casas	5 estrellas	8799	831	3955	1445	6687	1519	7391
2019	12	Ciudades	Interior	San Juan de los Lagos	1 estrella	40889	14	9871	14	37172	14	37541
2019	12	Ciudades	Interior	San Juan de los Lagos	2 estrellas	23684	16	7178	16	24667	16	24769
2019	12	Ciudades	Interior	San Juan de los Lagos	3 estrellas	24893	2	7346	2	27210	2	27764
2019	12	Ciudades	Interior	San Juan de los Lagos	4 estrellas	16120	0	5427	0	20463	0	20772
2019	12	Ciudades	Interior	San Juan de los Lagos	5 estrellas	8370	10	2432	15	7387	15	7429
2019	12	Ciudades	Interior	San Juan del Río	1 estrella	4340	0	1905	0	3817	0	4344
2019	12	Ciudades	Interior	San Juan del Río	2 estrellas	3255	10	1587	12	2210	18	2860
2019	12	Ciudades	Interior	San Juan del Río	3 estrellas	5735	17	2028	20	2882	32	4066
2019	12	Ciudades	Interior	San Juan del Río	4 estrellas	7781	229	2691	116	3195	335	5028
2019	12	Ciudades	Interior	San Juan del Río	5 estrellas	13802	202	5637	96	4931	225	10899
2019	12	Ciudades	Interior	San Luis Potosí	1 estrella	8060	6	4371	6	9105	12	11874
2019	12	Ciudades	Interior	San Luis Potosí	2 estrellas	13175	0	8945	0	16486	0	22473
2019	12	Ciudades	Interior	San Luis Potosí	3 estrellas	36750	637	18087	499	27256	927	41552
2019	12	Ciudades	Interior	San Luis Potosí	4 estrellas	91662	3491	45848	2260	51794	4052	93343
2019	12	Ciudades	Interior	San Luis Potosí	5 estrellas	31309	3475	10855	1636	11139	4048	20038
2019	12	Ciudades	Interior	San Miguel de Allende	1 estrella	2139	0	985	0	1982	0	2384
2019	12	Ciudades	Interior	San Miguel de Allende	2 estrellas	1674	0	151	0	302	0	302
2019	12	Ciudades	Interior	San Miguel de Allende	3 estrellas	13400	1491	3863	952	5042	2562	7782
2019	12	Ciudades	Interior	San Miguel de Allende	4 estrellas	12152	417	4063	154	6788	758	8319
2019	12	Ciudades	Interior	San Miguel de Allende	5 estrellas	34207	1731	13541	606	21641	2315	26844
2019	12	Ciudades	Interior	Taxco	2 estrellas	5932	0	2492	0	7150	0	7150
2019	12	Ciudades	Interior	Taxco	3 estrellas	7422	0	2371	0	5317	0	5317
2019	12	Ciudades	Interior	Taxco	4 estrellas	5240	0	4174	0	11355	0	11355
2019	12	Ciudades	Interior	Taxco	5 estrellas	8768	0	4181	0	9692	0	9692
2019	12	Ciudades	Interior	Tequisquiapan	1 estrella	806	0	304	0	455	0	673
2019	12	Ciudades	Interior	Tequisquiapan	2 estrellas	5792	0	1714	0	2654	0	4051
2019	12	Ciudades	Interior	Tequisquiapan	3 estrellas	7472	0	1890	0	2943	0	4396
2019	12	Ciudades	Interior	Tequisquiapan	4 estrellas	10089	7	2127	9	2913	14	4629
2019	12	Ciudades	Interior	Tequisquiapan	5 estrellas	4464	0	2105	0	2760	0	4401
2019	12	Ciudades	Interior	Tlaxcala	1 estrella	2945	0	197	0	719	0	719
2019	12	Ciudades	Interior	Tlaxcala	2 estrellas	4619	168	1035	403	2062	403	2207
2019	12	Ciudades	Interior	Tlaxcala	3 estrellas	6107	18	1624	30	2156	38	3142
2019	12	Ciudades	Interior	Tlaxcala	4 estrellas	6634	76	1686	80	1871	110	2804
2019	12	Ciudades	Interior	Toluca	1 estrella	7236	0	3644	0	7511	0	7511
2019	12	Ciudades	Interior	Toluca	2 estrellas	4991	0	2739	0	5477	0	5477
2019	12	Ciudades	Interior	Toluca	3 estrellas	14787	0	4697	0	8410	0	8410
2019	12	Ciudades	Interior	Toluca	4 estrellas	53148	3558	19661	4448	27214	4628	27377
2019	12	Ciudades	Interior	Toluca	5 estrellas	35185	1624	12012	1276	14578	1891	16147
2019	12	Ciudades	Interior	Tuxtla Gutiérrez	1 estrella	23963	0	7974	0	10710	0	12402
2019	12	Ciudades	Interior	Tuxtla Gutiérrez	2 estrellas	29605	0	13150	0	19541	0	24049
2019	12	Ciudades	Interior	Tuxtla Gutiérrez	3 estrellas	29171	122	7915	168	12915	250	15931
2019	12	Ciudades	Interior	Tuxtla Gutiérrez	4 estrellas	31487	1011	15768	1424	19430	2134	31309
2019	12	Ciudades	Interior	Tuxtla Gutiérrez	5 estrellas	19282	1011	8594	1371	13633	2322	20805
2019	12	Ciudades	Interior	Valle de Bravo	1 estrella	10850	0	2100	0	4514	0	4514
2019	12	Ciudades	Interior	Valle de Bravo	2 estrellas	4743	0	607	0	1383	0	1383
2019	12	Ciudades	Interior	Valle de Bravo	3 estrellas	8649	0	1146	0	2153	0	3102
